y4_hhid,children_education___output___tanzania_2014,crop_sales___output___tanzania_2014,expenditure___output___tanzania_2014,has_medical___output___tanzania_2014,no_food_def___output___tanzania_2014,HH_shock___tanzania_2014,receive_assistance___policy___tanzania_2014,amt_assist_rec___policy___tanzania_2014,crop_diverse___policy___tanzania_2014,has_borrowed___policy___tanzania_2014,illness_hh_member___policy___tanzania_2014,has_hire_work___ethiopia___tanzania_2014,number_oxen_own___policy___tanzania_2014,number_of_plough___policy___tanzania_2014,owns_certificate___policy___tanzania_2014,post_damage___policy___tanzania_2014,quant_che_fert___policy___tanzania_2014,quant_pest___policy___tanzania_2014,soil_long___policy___tanzania_2014,soil_short___policy___tanzania_2014,uses_cred___policy___tanzania_2014,uses_irr___policy___tanzania_2014,atten_school___policy___tanzania_2014,dist_road___policy___tanzania_2014,dist_market___policy___tanzania_2014,has_work_fem___policy___tanzania_2014,household_h_age___tanzania_2014,HH_divorce___tanzania_2014,HH_male___tanzania_2014,HH_head_mono___tanzania_2014,HH_head_poly___tanzania_2014,HH_seperated___tanzania_2014,HH_widow___tanzania_2014,HH_nevermar___tanzania_2014,household_size___tanzania_2014,land_surface___tanzania_2014,literacy___tanzania_2014,has_bank_account___policy___tanzania_2014,has_savings___policy___tanzania_2014
3433,0.1,,4535770,,0,1,0,,,,3,,,,,,,,,,,,0.9,,,1,62,0,1,1,0,0,0,0,10,0,0,0,
3434,0.25,,5634145,0,1,0,0,,,,1,,,,,,,,,,,,0.75,,,,28,0,1,1,0,0,0,0,4,0,0,0,1
3435,0.2,,3294329.75,0,0,1,0,,,,2,,,,,,,,,,,,0.6,,,,43,0,1,1,0,0,0,0,5,0,0,1,0
3436,0.1666667,,5265230.5,0.1666667,1,0,0,,,,1,,,,,,,,,,,,0.8333333,,,0,40,0,1,0,1,0,0,0,6,0,0,1,0
3437,0.2857143,,7940958.5,0,1,0,0,,,,1,,,,,,,,,,,,0.7142857,,,1,43,0,1,1,0,0,0,0,7,0,0,0,
3438,0.2857143,,8316492.5,0,1,1,0,,,,0,,,,,,,,,,,,0.8571429,,,1,48,0,1,1,0,0,0,0,7,0,0,1,
3439,0.1428571,,1915195.375,0,1,0,0,,,,2,,,,,,,,,,,,0.7142857,,,1,50,0,0,1,0,0,0,0,7,0,0,0,
3451,0.25,,4578700.5,0,1,1,0,,,,0,,,,,,,,,,,,0.75,,,,43,0,1,0,1,0,0,0,4,0,0,0,
3452,,,2951079.25,0.25,1,0,0,,,,1,,,,,,,,,,,,0.5,,,1,32,0,1,1,0,0,0,0,4,0,0,0,
3454,,,3365889.25,0,1,1,0,,,,1,,,,,,,,,,,,0.1666667,,,0,32,0,1,0,1,0,0,0,6,0,0,0,0
3455,,,2504287.75,0,1,1,0,,,,1,,,,,,,,,,,,0.6666667,,,,25,0,1,1,0,0,0,0,3,0,0,0,
3456,,,4496175,0,1,0,0,,,,2,,,,,,,,,,,,0.5,,,1,27,0,1,1,0,0,0,0,4,0,0,1,0
3457,,,3775957.5,0,1,1,0,,,,2,,,,,,,,,,,,1,,,,20,0,1,1,0,0,0,0,2,0,0,0,
3461,0.5714286,,3759947.75,0,1,0,0,,,,1,,,,,,,,,,,,0.7142857,,,0,48,0,1,1,0,0,0,0,7,0,0,0,
3462,0.2,,6932289,0,1,1,0,,,,2,0,,2,,0,0,0,1,,,,0.4,0,2,,60,0,1,1,0,0,0,0,5,0.28,0,0,
3470,0.1428571,,5032568,0,1,0,0,,,,1,,,,,,,,,,,,0.7142857,,,1,65,0,1,1,0,0,0,0,7,0,0,0,
3471,0.125,,4470060,0,1,0,0,,,,1,,,,,,,,,,,,0.875,,,1,38,1,0,0,0,0,0,0,8,0,0,0,
3472,0.25,,9283224,0,1,1,0,,,,1,,,,,,,,,,,,1,,,0,63,0,1,1,0,0,0,0,4,0,0,1,0
3474,0.2,,10079731,0,0,1,0,,,,1,,,,,,,,,,,,0.6,,,1,46,0,1,1,0,0,0,0,5,0,0,1,1
3476,,,3968605.25,0,1,0,0,,,,1,,,,,,,,,,,,0.5,,,1,70,0,1,0,1,0,0,0,6,0,0,1,0
3477,0.375,,6485276.5,0,1,0,0,,,,0,,,,,,,,,,,,0.75,,,0,57,0,1,1,0,0,0,0,8,0,0,0,
3478,0.1428571,,5300245,0,1,1,0,,,,1,,,,,,,,,,,,0.7142857,,,0,60,0,1,1,0,0,0,0,7,0,0,0,
3480,0.1428571,,3391310.75,0,1,0,0,,,,3,,,,,,,,,,,,0.2857143,,,1,28,0,1,1,0,0,0,0,7,0,0,0,
3489,,,6385448.5,0,1,1,0,,,,0,,,,,,,,,,,,0.6,,,1,60,0,0,0,0,0,1,0,5,0,0,0,
3490,,,6806931,0,1,0,0,,,,2,,,,,,,,,,,,0.5,,,1,37,0,1,1,0,0,0,0,4,0,0,1,
3491,0.4,,4607521,0,1,1,0,,,,3,,,,,,,,,,,,0.8,,,0,29,0,1,1,0,0,0,0,5,0,0,0,
3492,0.1666667,,1666650.5,0,1,1,0,,,,1,0,9,2,,0,0,0,2,,,,0.5,1,8,1,60,0,0,0,0,0,1,0,6,2.28,0,0,
3493,,,6049784.5,0.5,1,0,0,,,,1,,,,,,,,,,,,1,,,1,34,0,1,1,0,0,0,0,2,0,0,1,1
3494,,,147714.2813,0,1,0,0,,,,0,,,,,,,,,,,,0.3333333,,,1,72,1,0,0,0,0,0,0,3,0,0,0,
3495,0.2,,6952854,0,1,1,0,,,,0,0,64,2,,0,0,0,1,,,,0.9,0.5,6,1,45,0,1,1,0,0,0,0,10,0.36,0,0,
3496,,,2362455.5,0,1,0,0,,,,1,,,,,,,,,,,,0.5,,,0,26,0,1,1,0,0,0,0,4,0,0,0,0
3508,0.2222222,,3598236,0,1,1,0,,,,2,,,,,,,,,,,,0.6666667,,,0,51,0,1,1,0,0,0,0,9,0,0,0,
3509,0.25,,2809151.5,0,1,0,0,,,,0,,,,,,,,,,,,0.75,,,,40,0,1,1,0,0,0,0,4,0,0,0,
3510,,,4013273.25,0,1,1,0,,,,0,,,,,,,,,,,,0.5,,,,33,0,0,1,0,0,0,0,2,0,0,0,
3511,,,2543870,0,1,0,0,,,,0,,,,,,,,,,,,0.5,,,,37,0,1,1,0,0,0,0,4,0,0,0,0
3512,0.1666667,,7415566.5,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,0,35,0,1,1,0,0,0,0,6,0,0,0,1
3513,0.2857143,,22973242,0,1,1,0,,,,5,,,,,,,,,,,,1,,,1,44,0,1,0,1,0,0,0,7,0,0,1,
3514,,,4304500.5,0,1,1,0,,,,2,,,,,,,,,,,,0.6666667,,,,30,0,1,1,0,0,0,0,3,0,0,0,
3515,0.2,,2539734.25,0,1,0,0,,,,0,,,,,,,,,,,,1,,,1,67,0,0,0,0,0,1,0,5,0,0,0,
3527,0.25,,4289093.5,0,1,0,0,,,,1,,,,,,,,,,,,0.75,,,1,39,0,1,1,0,0,0,0,4,0,0,1,0
3528,,,5307121,0,1,1,0,,,,2,,,,,,,,,,,,0.3333333,,,1,47,1,0,0,0,0,0,0,3,0,0,0,
3530,,,2712081,0,1,0,0,,,,2,,,,,,,,,,,,0.4,,,,30,0,1,1,0,0,0,0,5,0,0,1,
3531,0.25,,10349636,0,1,1,0,,,,3,,,,,,,,,,,,0.75,,,0,40,0,1,1,0,0,0,0,12,0,0,0,0
3532,0.4444444,,5629889,0,1,0,0,,,,0,,,,,,,,,,,,0.5555556,,,0,30,0,1,0,1,0,0,0,9,0,0,0,
3533,,,7162378.5,0,1,0,0,,,,2,,,,,,,,,,,,0.5714286,,,0,45,0,1,1,0,0,0,0,7,0,0,0,
3534,,,1233410,0,1,1,0,,,,1,,,,,,,,,,,,0,,,,61,1,0,0,0,0,0,0,2,0,0,0,
3538,0.5,,2820216,0,1,1,0,,,,1,,,,,,,,,,,,1,,,1,38,1,0,0,0,0,0,0,4,0,0,0,
3546,,,3071658.75,0,1,0,0,,0,,0,1,,2,,0,0,0,2.5,,,,0.6666667,0.35,9,1,52,0,0,1,0,0,0,0,3,0,0,0,
3547,0.25,,4940711.5,0,1,0,0,,,,0,,,,,,,,,,,,1,,,1,39,0,1,0,1,0,0,0,4,0,0,0,0
3548,0.1428571,,7385674,0,1,1,0,,,,1,,,,,,,,,,,,0.8571429,,,1,34,0,0,1,0,0,0,0,7,0,0,1,
3549,0.1666667,,5206196.5,0,1,0,0,,0,1,0,1,,2,,0,0,0,1,,1,,1,0.3,3,1,60,0,1,1,0,0,0,0,6,0,0,1,
3550,0.2857143,,8362302.5,0,1,0,0,,,,1,,,,,,,,,,,,0.7142857,,,0,34,0,1,1,0,0,0,0,7,0,0,0,
3551,,,4035267.5,0,1,1,0,,,,1,,,,,,,,,,,,0.5,,,,32,0,1,1,0,0,0,0,4,0,0,0,
3552,,,4517393,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,0,73,0,1,1,0,0,0,0,6,0,0,1,
3553,0.3333333,,6765694.5,0,1,0,0,,,,1,,,,,,,,,,,,0.8888889,,,0,52,0,1,0,1,0,0,0,9,0,0,0,
3565,0.2,,5271166.5,0,1,0,0,,,,2,,,,,,,,,,,,0.6,,,1,38,0,1,1,0,0,0,0,5,0,0,1,
3566,,,10064340,0,1,0,0,,,,0,,,,,,,,,,,,1,,,0,57,0,1,1,0,0,0,0,8,0,0,1,0
3567,0.3333333,,5914431.5,0,1,0,0,,,,0,,,,,,,,,,,,0.6666667,,,,61,0,0,0,0,0,1,0,3,0,0,1,
3568,0.2,,3984094.75,0,1,1,0,,,,1,,,,,,,,,,,,0.8,,,0,48,0,0,0,0,0,1,0,5,0,0,0,
3569,,,4620980.5,0,1,0,0,,,1,1,,,,,,,,,,1,,0.6,,,1,37,0,1,1,0,0,0,0,5,0,0,1,
3570,0.375,,359334.9063,0,1,,0,,,,1,,,,,,,,,,,,0.875,,,0,56,0,1,1,0,0,0,0,8,0,0,,
3571,0.25,,7379412,-0.25,1,0,0,,,,2,,,,,,,,,,,,0.625,,,1,39,0,1,1,0,0,0,0,8,0,0,1,
3572,0.3333333,,6118018,0,1,1,0,,,,0,,,,,,,,,,,,0.8333333,,,1,69,0,0,0,0,0,1,0,6,0,0,0,
3584,0.3333333,,1592004.75,0,1,0,0,,,,1,,,,,,,,,,,,0.6666667,,,0,40,0,0,1,0,0,0,0,3,0,0,0,
3585,,,2296470.75,0,1,0,0,,,,0,,,,,,,,,,,,0.5,,,,46,0,1,0,1,0,0,0,2,0,0,0,
3586,,,1597547.625,0,1,0,0,,,,0,,,,,,,,,,,,0.6666667,,,,28,0,1,1,0,0,0,0,3,0,0,0,
3587,0.1428571,,6537374.5,0,1,0,0,,,,0,,,,,,,,,,,,1,,,0,56,0,1,1,0,0,0,0,7,0,0,1,
3588,,,4705850,0,1,1,0,,,,0,,,,,,,,,,,,0.875,,,1,60,0,1,1,0,0,0,0,8,0,0,0,
3589,0.1666667,,2244461,0,1,1,0,,,,0,,,,,,,,,,,,0.6666667,,,1,41,0,1,1,0,0,0,0,6,0,0,0,
3590,,,4532794,0,1,1,0,,,,0,,,,,,,,,,,,1,,,0,62,0,1,0,1,0,0,0,4,0,0,0,
3591,,,6229430,0,1,1,0,,,,2,,,,,,,,,,,,0.3333333,,,,35,0,1,1,0,0,0,0,6,0,0,0,
3603,0.3333333,40,5182788.5,0,1,1,0,,1,,2,0,62,2,,,0,0,1,,,,0.8333333,1,6,1,46,0,1,0,0,0,0,0,6,0.36,0,0,1
3604,,,8462587,0,0,1,0,,,,2,,,,,,,,,,,,0.6666667,,,1,34,1,0,0,0,0,0,0,3,0,0,0,0
3605,,65,1755490.75,0,0,1,0,,1,,1,0,,2,,,0,0,1,,,,1,0,1,,43,0,1,0,0,1,0,0,1,0.81,0,0,
3606,,,1450692,0.3333333,1,1,0,,1,,2,0,,2,0,,0,0,1,,,,0.3333333,0,15,1,41,0,0,0,1,0,0,0,3,14.9,0,0,
3607,0.25,35,3379086,0,0,1,0,,1,,2,0,79,2,,0,0,0,1,,,,0.25,0,0,1,27,0,1,0,0,0,0,0,4,0.65,0,0,
3608,,1140,1119558.625,0,1,0,0,,1,2,0,1,,2,0,,0,0,1.5,,1,,1,0.5,2,,51,1,1,0,0,0,0,0,1,1.82,0,0,
3609,,,904487.0625,0,0,1,0,,2,,1,0,6,2,0,,0,0,1,,,,0,0,3,1,29,0,0,0,0,1,0,0,3,1.21,0,0,
3610,,960,3325084.25,0.3333333,1,1,0,,1,,2,0,1,2,1,,0,0,2,,,,0.6666667,1,2.5,1,30,0,1,1,0,0,0,0,3,13.28,0,0,
3622,,1020,2742801.5,0.3333333,0,1,0,,2,3,2,0,,2,,,0,0,1.5,,1,,0.6666667,2.5,7,1,25,0,1,1,0,0,0,0,3,0,0,0,1
3625,,,4147381,0,1,1,0,,,,1,,,,,,,,,,,,0.6666667,,,1,38,0,1,0,0,0,0,0,3,0,0,0,0
3626,0.4,,22117280,0,1,1,0,,,1,0,,24,,,,,,,,1,,1,,,1,39,0,1,1,0,0,0,0,5,0,0,1,1
3627,,,4984325,0,0,1,0,,0,,2,1,52,2,0,,0,0,1.5,,,,0.8,6,7.5,1,56,0,1,1,0,0,0,0,5,11.8,0,1,1
3628,0.25,360,6965613.5,0,1,0,0,,0,,2,1,,2,,,0,0,1,,,,1,120,3,1,34,0,0,0,0,0,0,1,4,0,0,1,0
3629,,,8360616.5,0,0,1,0,,,,0,,20,,,,,,,,,,1,,,1,57,0,0,0,0,0,0,1,3,0,0,1,0
3630,,362,1269562.375,0,1,0,0,,3,1,0,1,,2,,,0,1,2,,1,,1,2.5,7.5,1,21,0,0,0,0,0,0,1,1,0,0,0,1
3632,0.4285714,,13522487,0,0,1,0,,,,1,,,,,,,,,,,,1,,,1,54,0,1,1,0,0,0,0,7,0,0,1,1
3641,,,3586059.75,0,0,1,0,,1,,2,0,28,2,0,0,0,0,1,,,,0.1666667,12,12,1,35,0,1,1,0,0,0,0,6,0.16,0,0,
3642,,,2058460.375,0,0,1,0,,0,,1,0,,2,0,,0,0,2,,,,0.5,0,0,1,20,0,1,1,0,0,0,0,2,0,0,0,
3643,,,2368625.25,0,0,1,0,,2,,0,1,29,2,0,0,0,0,2,2,,0,0,0,5.333333,1,43,0,1,0,1,0,0,0,5,0.73,0,0,
3644,0.25,,2105274.25,0,0,1,0,,4,,1,0,32,2,0,0,0,0,1,,,,0.25,27.33333,27.33333,1,54,0,1,0,1,0,0,0,4,1.18,0,0,0
3645,,,1553619.125,0,1,1,0,,1,1,0,0,,2,0,0,0,0,1,,1,,0,29,29,1,23,1,0,0,0,0,0,0,3,0.59,0,0,
3646,,,3704968.25,0,1,1,0,,1,,1,0,20,2,0,0,0,0,2,,,,0,14,12.66667,1,26,0,1,1,0,0,0,0,4,0.04,0,0,
3647,,,531119.625,0,0,0,0,,2,2,0,0,,2,0,,0,0,2,,1,,1,12,10.33333,1,56,1,0,0,0,0,0,0,1,0.11,0,0,
3648,0.25,,1037625.813,0,0,1,0,,0,,0,,,2,,,0,0,,,,,0.25,14,16,1,25,1,0,0,0,0,0,0,4,0,0,0,
3660,0.0909091,3000,16917202,0.0909091,1,0,0,,0,4,2,1,,2,,,350,0,1,,1,,1,1,0,1,60,0,1,1,0,0,0,0,11,11.17,0,1,1
3661,0.5,,6730619,0,0,1,0,,,,1,,,,,,,,,,,,1,,,,28,0,1,1,0,0,0,0,2,0,0,1,1
3663,0.25,,4334274.5,0,1,1,0,,0,,2,0,,2,0,,0,0,2,,,,0.25,1,4,1,32,0,1,0,0,0,0,0,4,2.86,0,0,0
3664,,,2721636.5,0.3333333,0,1,0,,0,,2,0,20,2,,,0,0,2,,,,1,0,0,,38,0,1,0,0,1,0,0,3,0.51,0,0,
3665,0.1666667,,5515832.5,0,1,1,0,,1,,1,1,30,2,0,,0,0,1,,,,0.5,3,3,1,30,0,1,0,0,0,0,0,6,0,0,0,
3666,,,2066281.75,0,0,1,0,,0,,4,0,47,2,0,,0,0,1,,,,0.3333333,0,2,1,48,0,1,1,0,0,0,0,6,7.74,0,1,0
3667,,84,2470115.5,0,0,1,0,,1,,2,1,36,2,1,0,0,0,1.5,,,,0.6,0,2,1,50,0,0,0,0,1,0,0,5,0.71,0,0,0
3679,0.5,,11444958,0,1,0,0,,,1,1,,,,,,,,,,1,,1,,,1,41,0,1,1,0,0,0,0,4,0,0,1,0
3682,0.2,,19219576,0.2,1,0,0,,0,1,2,1,,2,0,0,0,0,2,,1,,1,1,5,1,61,0,1,1,0,0,0,0,5,0.36,0,1,0
3684,,,9347382,0,1,1,0,,,,3,,,,,,,,,,,,0.75,,,1,38,0,1,1,0,0,0,0,4,0,0,1,0
3685,0.3333333,,7390823.5,0,1,0,0,,,,2,,,,,,,,,,,,1,,,1,37,0,1,1,0,0,0,0,3,0,0,1,0
3686,0.1428571,,11139868,0,1,0,0,,,,0,,,,,,,,,,,,0.8571429,,,1,66,0,1,1,0,0,0,0,7,0,0,1,1
3687,0.2,,2733768,0,0,1,0,,3,,0,1,,2,,0,0,0,2,,,,1,1.6,5.6,1,50,0,1,1,0,0,0,0,5,0.24,0,1,0
3689,0.5,,5540632,0,1,0,0,,,1,1,,,,,,,,,,1,,1,,,1,52,0,0,1,0,0,0,0,4,0,0,1,0
3690,0.25,,9236324,0,1,1,0,,,1,0,,,,,,,,,,1,,1,,,1,41,0,1,1,0,0,0,0,4,0,0,1,0
3698,0.25,,16286261,0.25,0,1,0,,1,1,6,1,,2,1,,0,0,1,,1,,0.75,1,69,1,50,0,1,1,0,0,0,0,8,0,0,1,1
3699,,,3246895.5,0,1,0,0,,0,,2,1,,2,,,0,0,2,,,,0.6666667,8,8,,20,0,1,0,0,0,0,0,3,0,0,0,0
3700,,,8861675,0.25,1,1,0,,,,2,,138,,,,,,,,,,0.75,,,1,28,0,1,0,0,0,0,0,4,0,0,1,0
3701,,,3139157.25,0,1,1,0,,,1,1,,,,,,,,,,1,,0,,,1,26,0,1,0,0,0,0,0,5,0,0,0,0
3702,0.4444444,,15148382,0.1111111,0,1,0,,0,2,2,1,,2,0,,0,0,1,,1,,0.8888889,8,8,1,56,0,0,0,0,0,1,0,9,0,0,1,0
3703,0.3333333,,4741925,0,0,1,0,,1,1,1,0,10,2,0,,0,0,1,,1,,0.8333333,2,2,1,46,0,1,1,0,0,0,0,6,0,0,0,0
3704,0.5,140,2192814,0,0,1,0,,0,,1,0,,2,,,0,0,2,,,,1,6,6,1,32,0,0,0,0,1,0,0,2,0,0,0,
3705,,126,2920226.5,-0.6666667,0,0,0,,0,,0,1,,2,,,0,0,1,,,,0,2,12,1,54,0,0,0,0,0,1,0,3,0,0,0,
3717,0.3333333,100,1378499.875,0,1,0,0,,4,,1,0,16,2,0,0,0,0,1,,,,0.6666667,30.66667,26,1,32,0,0,0,0,0,0,0,3,0.4,0,0,
3718,0.2,,2331521.25,0,0,1,0,,1,1,3,0,11,2,0,,0,0,1.5,,1,,0.6,5.5,5.5,1,34,0,1,0,0,0,0,0,5,2.32,0,0,
3719,0.2,90,2467513.75,0,0,1,0,,8,,1,0,6,2,0,0,0,0,1.6,,,,0.4,3.5,15,1,31,0,1,0,0,0,0,0,5,1.18,0,0,
3720,0.1666667,255,2420377,0,0,0,0,,8,,1,1,27,2,0,0,0,0,1.66667,,,,0.3333333,7.666667,7,1,39,0,1,1,0,0,0,0,6,0.58,0,0,
3721,0.25,290,2802045.5,0,1,0,0,,13,2,1,0,30,2,0,,0,0,1.33333,,1,,0.75,12.125,12.125,1,43,0,1,1,0,0,0,0,4,1.4,0,0,
3722,0.25,100,2676879,0,1,1,0,,4,,1,0,12,2,0,0,3,0,1.25,,,,0.75,8.75,8.75,1,28,0,1,0,0,0,0,0,4,0.36,0,0,
3723,0.1666667,240,1631943.75,0,0,1,0,,8,,2,0,,2,0,0,0,0,1.75,,,,0.5,25.5,25.5,1,41,0,1,0,1,0,0,0,6,2.53,0,0,
3724,0.3333333,110,2874743.25,0,1,1,0,,2,,2,1,14,2,0,,0,0,2,,,,0.8333333,0,8,1,47,0,1,1,0,0,0,0,6,4.66,0,0,
3736,,,2380252,0,0,1,0,,,1,0,,,,,,,,,,1,,0,,,1,23,0,0,0,0,0,0,1,4,0,0,0,0
3737,,,1913008.375,0,1,0,0,,,,2,,,2,0,0,,,,,,,1,0.3333333,3.333333,,56,0,1,1,0,0,0,0,2,2.47,0,0,
3738,,,3895930.5,0,0,1,0,,1,1,0,0,,2,0,,0,0,1,,1,,0.5,5,5,1,55,0,1,0,1,0,0,0,2,3.26,0,1,
3739,,150,3898168.75,0,1,1,0,,8,1,1,0,47,2,0,0,0,25,1.6,,1,,0.2,9.4,12.2,1,79,0,1,1,0,0,0,0,5,2.64,0,0,0
3740,0.2857143,50,4884395.5,0,1,1,0,,5,,0,1,,2,,0,0,0,1.8,,,,0.7142857,0.82,1.7,1,63,0,1,1,0,0,0,0,7,11.4,0,0,0
3741,0.5,,5459367,0,0,1,1,3500,1,,1,1,2,2,,0,0,0,1.66667,,,,1,0.1,1.666667,1,49,0,1,1,0,0,0,0,6,2.44,0,0,
3742,0.3333333,,1936989.25,0,1,1,0,,1,1,0,0,30,2,0,1,0,0,2,,1,,1,2,2,1,47,0,1,0,0,0,0,0,3,1.4,0,0,
3743,,560,1001275.875,0,1,1,0,,0,,3,1,25,2,0,0,0,0,1,,,,0.3333333,3,6.333333,1,60,0,0,0,1,0,0,0,3,1.16,0,0,
3755,,,1967547.375,0,0,1,0,,,,0,1,,2,0,0,0,2,2,,,,0,0,3,1,53,1,0,0,0,0,0,0,2,1.47,0,0,0
3756,0.1666667,,3177129.25,0,0,1,0,,,1,3,,10,,,,,,,,1,,0.8333333,,,1,50,1,0,0,0,0,0,0,6,0,0,0,
3757,,,3252202.75,0,1,0,1,4000,,1,1,,,,,,,,,,1,,1,,,,37,0,1,1,0,0,0,0,2,0,0,0,0
3758,0.2,150,6465709.5,0,0,1,0,,0,,0,1,98,2,0,0,0,0,2,,,,0.8,0.5,1.5,1,58,0,1,1,0,0,0,0,5,6.53,0,0,0
3759,,,3924454,0,0,1,1,102000,,,4,,3,,,,,,,,,,0.6,,,1,77,0,1,1,0,0,0,0,5,0,0,0,0
3760,0.3333333,18,1386242.625,0,0,1,0,,0,,1,0,23,2,0,0,0,0,1,,,,0.6666667,3,3,1,39,0,0,1,0,0,0,0,3,0.62,0,0,
3761,0.3333333,,3034064,0,0,1,0,,,,2,,,,,,,,,,,,1,,,1,36,0,1,1,0,0,0,0,3,0,0,0,
3762,0.25,,5557316,0,1,1,0,,,2,1,,,2,1,,,,,,1,,0.75,1,1,1,45,0,1,1,0,0,0,0,4,0.16,0,1,0
3774,,7,733380.1875,0,1,0,0,,3,,0,0,18,2,,0,50,0,1,,,,0.5,0.4666667,0.4666667,1,75,0,1,1,0,0,0,0,2,6.08,0,0,
3775,0.25,172,5089864,0,0,1,0,,4,,1,1,,2,0,0,0,50,2,,,,0.75,1,1,1,34,0,1,1,0,0,0,0,4,4.89,0,0,0
3776,0.25,450,3392728.25,0,1,0,0,,6,,1,1,,2,0,0,0,0,2,,,,0.75,0.4,0.9,1,30,0,1,1,0,0,0,0,4,2.8,0,0,
3777,,1278,1169104.375,0.3333333,0,1,0,,2,,1,1,,2,0,0,0,0,1.75,,,,0.6666667,4.25,44.25,1,29,0,1,1,0,0,0,0,3,5.06,0,0,
3778,,48,1657455.375,0,1,0,0,,3,,0,0,18,2,0,0,0,0,1,,,,0.6666667,2.5,4.5,1,66,0,1,1,0,0,0,0,3,3.15,0,0,
3779,,170,1669610.75,0,1,1,0,,4,,1,1,,2,0,0,100,0,1,,,,0.75,4,4,1,52,0,1,0,1,0,0,0,4,0.56,0,0,
3780,0.5,130,1640724.5,0,0,1,0,,2,2,1,1,,2,1,0,0,0,1.5,,1,,0.5,1.5,2.15,1,37,1,0,0,0,0,0,0,2,3.16,0,0,
3781,0.2,480,7865905,0,1,1,0,,2,,1,0,25,2,0,0,0,25,2,,,,0.8,2.333333,2.333333,1,30,0,1,0,1,0,0,0,5,1.81,0,0,0
3793,,,1127221.875,0,0,1,0,,,,0,,,,,,,,,,,,0.6666667,,,,19,0,1,0,0,0,0,0,3,0,0,0,
3794,0.1666667,100,5401913.5,0,0,1,0,,4,,0,0,,2,0,0,0,0,2,,,,0.8333333,1,1,1,37,0,1,0,0,0,0,0,6,4.64,0,0,
3795,0.4,23,3741198,0,1,1,0,,1,,2,0,19,2,0,0,0,0,2,,,,0.8,4,5,1,38,0,1,1,0,0,0,0,5,5.88,0,0,
3796,,60,1090153.5,0,0,1,0,,2,,1,0,,2,0,,0,0,2,,,,1,8,8,1,30,0,0,0,0,1,0,0,2,2.1,0,0,0
3797,0.1666667,840,7138275,0,1,1,0,,3,,0,1,60,2,1,0,0,0,1.75,,,,0.8333333,4.75,6,1,46,0,1,1,0,0,0,0,6,6.43,0,0,0
3798,,40,1041708.875,0,0,1,0,,1,,2,1,,2,,,0,0,1,,,,0.6666667,1.5,1.5,1,20,0,1,0,0,0,0,0,3,1.15,0,0,
3799,,60,483059.5,0,0,1,0,,2,,0,0,,2,0,0,0,0,2,,,,1,1.1,1.5,1,64,0,0,0,0,1,0,0,1,4.4,0,0,
3800,,140,1798848.75,0,0,1,0,,2,,0,1,,2,,,0,0,1,,,,1,0.25,1,,47,0,1,0,0,0,0,1,1,0.32,0,0,
3812,0.5,,2288476.75,0,1,1,0,,2,,1,0,,2,0,0,0,0,2,,,,0.75,7.333333,7.333333,1,67,0,1,1,0,0,0,0,8,0,0,0,
3814,0.1666667,,2143569.25,0,1,1,1,260000,,,1,,,,,,,,,,,,0.6666667,,,0,76,0,0,0,0,0,1,0,6,0,0,0,
3815,,680,14383887,0,1,1,0,,4,1,2,1,,2,0,0,0,0,2,,1,,1,1,4,1,43,0,0,0,0,0,0,1,2,4.78,0,0,0
3816,,,4379577.5,0,1,1,0,,2,,1,1,,2,,,0,0,2,,,,0.6666667,7.5,12.5,1,32,0,1,1,0,0,0,0,3,0.03,0,1,0
3817,0.25,440,4280859.5,0.5,0,1,0,,1,,3,1,,2,,,0,0,2,,,,1,2,4,1,42,0,1,0,0,0,0,0,4,0,0,0,0
3818,,75,3693795.5,1,0,1,0,,1,2,1,1,,2,,,0,0,2,,1,,1,1,12,1,48,0,0,0,0,0,1,0,1,0,0,1,1
3819,,,1150938.5,0,0,1,0,,0,,0,0,,2,,,0,0,2,,,,1,0,0,,52,0,1,0,0,1,0,0,1,0.06,0,0,
3822,0.2,,3383902.25,0,1,1,0,,,,2,,49,,,,,,,,,,1,,,1,41,0,1,0,0,0,0,0,5,0,0,1,0
3831,,40,1006348.688,0,0,1,1,3150,2,,1,0,,2,0,0,0,0,2,,,,0.6666667,1.125,5,1,22,0,1,1,0,0,0,0,3,5.16,0,0,
3832,,19,2164702,0,0,1,0,,3,1,2,0,,2,0,,0,0,2,,1,,0.25,1.375,1,1,24,0,1,0,0,0,0,0,4,0.56,0,0,
3833,0.4,,3546387.75,0,1,1,0,,,,1,0,19,2,0,0,0,0,1,,,,1,7.333333,0,,49,0,1,1,0,0,0,0,5,0.38,0,0,0
3834,0.2857143,,2396278,0,0,1,1,6000,0,1,7,1,,2,0,0,0,25,1,,1,,0.7142857,0.5,0.5,1,41,0,1,1,0,0,0,0,7,3.25,0,0,0
3835,,300,881974.75,0,1,1,0,,3,1,0,1,,2,0,0,2,75,1.33333,,1,,0.5,1.333333,1.333333,1,59,0,0,0,0,0,1,0,2,4.78,0,0,
3836,,17,1080577,0,0,1,0,,11,,3,0,6,2,0,0,0,0,2,,,,0.6666667,0.425,0.5,1,61,0,1,0,0,0,0,0,3,0.32,0,0,
