y4_hhid,children_education___output,crop_sales___output,expenditure___output,has_medical_assistance___output,no_food_deficiency___output,crop_diversification___policy,has_bank_account___policy,has_borrowed___policy,has_hired_workers___policy,months_hired_workers___policy,number_of_animals_owned___policy,number_of_hired_workers___policy,number_of_ploughs_owned___policy,owns_land_certificate___policy,quantity_of_fertilizers_used___policy,quantity_of_pesticides_used___policy,uses_credit___policy,uses_irrigation___policy,attended_school,distance_to_road,distance_to_market,household_head_age,household_head_is_divorced,household_head_is_male,household_head_is_monogamous,household_head_is_polygamous,household_head_is_separated,household_head_is_widowed,household_head_never_married,household_size,land_surface,literacy,lives_in_arusha,lives_in_daressalaam,lives_in_dodoma,lives_in_geita,lives_in_iringa,lives_in_kagera,lives_in_kaskazinipemba,lives_in_kaskaziniunguja,lives_in_katavi,lives_in_kigoma,lives_in_kilimanjaro,lives_in_kusinipemba,lives_in_kusiniunguja,lives_in_manyara,lives_in_mara,lives_in_mbeya,lives_in_mjinimagharibi,lives_in_morogoro,lives_in_mtwara,lives_in_mwanza,lives_in_njombe,lives_in_pwani,lives_in_rukwa,lives_in_ruvuma,lives_in_shinyanga,lives_in_simiyu,lives_in_singida,lives_in_tabora,lives_in_tanga,rural_household,weight,latitude,longitude
4235,,,2324789,0,1,,0,,,0,,,0,,,,0,,1,,,21,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1815.538,-6.749704437,38.94240315
4238,,,7550518.5,0.5,0,,0,,,0,,,0,,,,0,,1,,,46,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1815.538,-6.749704437,38.94240315
4230,0,,6116404,0.6,0,,0,,,0,,,0,,,,0,,0.4,,,30,0,0,0,0,1,0,0,5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1815.538,-6.749704437,38.94240315
4233,0.5,,6887462,0,1,,0,,,0,,,0,,,,0,,0.75,,,39,0,1,0,0,0,0,0,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1815.538,-6.749704437,38.94240315
1119,0.3333333,,6266254,0.2,0,,0,,,0,,,0,,,,0,,0.6,,,60,0,0,0,0,1,0,0,5,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.427,-6.814905237,39.23214604
1115,,,6160201,0,1,,1,,,0,,,0,,,,0,,1,,,18,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.427,-6.814905237,39.23214604
1114,0,,2623959.5,0,1,,0,,,0,,,0,,,,0,,1,,,23,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.427,-6.814905237,39.23214604
1120,0.6666667,,6654025,0.2,1,,0,,,0,,,0,,,,0,,0.8,,,32,0,1,0,0,0,0,0,5,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.427,-6.814905237,39.23214604
1116,0.25,,4787559.5,0.1666667,0,,0,,,0,,,0,,,,0,,0.6666667,,,41,0,1,0,0,0,0,0,6,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.427,-6.814905237,39.23214604
1122,1,,5662512,0.25,0,,1,,,0,,,0,,,,1,,1,,,41,0,1,1,0,0,0,0,4,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.427,-6.814905237,39.23214604
1121,1,,6681926.5,0.6666667,1,,0,,,0,,,0,,,,0,,1,,,35,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.427,-6.814905237,39.23214604
1118,1,,6263661.5,0.6,1,,0,,,0,,,0,,,,0,,0.6,,,63,0,1,1,0,0,0,0,5,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.427,-6.814905237,39.23214604
5110,,,1796838.25,1,1,,0,,,0,,,0,,,,0,,1,,,23,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.19,-6.805894929,39.22818525
5107,0,,1813003.625,0.5,0,,0,,,0,,,0,,,,0,,0,,,36,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.19,-6.805894929,39.22818525
5104,0,,3820255.25,0.3333333,1,,0,,,0,,,0,,,,0,,0.6666667,,,31,0,1,1,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.19,-6.805894929,39.22818525
5108,,,2250894.5,0,0,,0,,,0,,,0,,,,0,,1,,,30,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.19,-6.805894929,39.22818525
5109,1,,6511541.5,0.3333333,1,,1,,,0,22,,0,,,,1,,1,,,47,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.19,-6.805894929,39.22818525
5111,0,,5364513.5,0.4,0,,0,,,0,,,0,,,,0,,0.8,,,40,0,0,0,0,0,1,0,5,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.19,-6.805894929,39.22818525
5105,,,5985811.5,0.5,0,,0,,,0,,,0,,,,0,,1,,,25,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.19,-6.805894929,39.22818525
5106,0,,2691836.25,0.3333333,1,,0,,,0,,,0,,,,0,,0.6666667,,,32,0,1,1,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.19,-6.805894929,39.22818525
1137,0,,3785776.5,0,1,,0,,,0,,,0,,,,0,,0.3333333,,,23,0,0,0,0,0,0,1,3,0,0.3333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723.281,-6.796420837,39.24674048
1140,0.6666667,,6963124.5,0.2,0,,0,,,0,,,0,,,,1,,1,,,41,0,1,1,0,0,0,0,5,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723.281,-6.796420837,39.24674048
1139,0,,6562796.5,0.3333333,1,,0,,,0,,,0,,,,0,,0.6666667,,,51,0,1,1,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723.281,-6.796420837,39.24674048
1142,0.5,,5870441.5,0,0,,0,,,0,,,0,,,,0,,0.75,,,47,0,1,1,0,0,0,0,4,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723.281,-6.796420837,39.24674048
1134,1,,14979961,0.1428571,1,,1,,,0,9,,0,,,,1,,1,,,56,0,1,1,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723.281,-6.796420837,39.24674048
1135,1,,8384187,0.1666667,0,,0,,,0,,,0,,,,0,,1,,,35,0,1,1,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723.281,-6.796420837,39.24674048
1133,,,2278166.5,0,1,,0,1,,0,,,0,,,,1,,1,,,29,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723.281,-6.796420837,39.24674048
1136,0,,3953767.5,0.3333333,0,,0,,,0,,,0,,,,0,,0.6666667,,,27,0,1,1,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723.281,-6.796420837,39.24674048
5128,,,4575463.5,0,1,,1,,,0,,,0,,,,0,,1,,,26,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.783,-6.785620961,39.26802587
5132,1,,4221397.5,0,1,,1,,,0,,,0,,,,0,,1,,,19,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.783,-6.785620961,39.26802587
5133,0,,4016839,0.3333333,0,,0,,,0,,,0,,,,0,,0.6666667,,,27,0,1,1,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.783,-6.785620961,39.26802587
5131,1,,2992841.25,1,0,,1,0,,0,,,0,0,,,0,,1,0,15,31,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.783,-6.785620961,39.26802587
5130,0,,6959633,0,1,,0,,,0,,,0,,,,0,,0.6666667,,,38,0,1,1,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.783,-6.785620961,39.26802587
5125,,,1960966.5,0,0,,0,,,0,,,0,,,,0,,1,,,26,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.783,-6.785620961,39.26802587
5124,0,,11190870,1,1,,1,,,0,,,0,,,,0,,0.6666667,,,32,0,1,0,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.783,-6.785620961,39.26802587
5127,1,800000,5253835.5,0.5,1,1,1,1,1,0,,0,0,0,50,0.25,0,0,1,4,40,45,0,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.783,-6.785620961,39.26802587
1156,,,1650006.25,1,1,,1,,,0,,,0,,,,0,,1,,,22,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.144,-6.761356155,39.25486281
1152,,,3044488.5,1,0,,1,,,0,,,0,,,,0,,1,,,57,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.144,-6.761356155,39.25486281
1154,,,1761057.5,1,0,,1,,,0,,,0,,,,0,,1,,,65,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.144,-6.761356155,39.25486281
1162,0.3333333,,8499278,0.2,1,,0,,,0,,,0,,,,0,,0.8,,,43,0,1,1,0,0,0,0,5,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.144,-6.761356155,39.25486281
1153,,,3594856,0.5,1,,0,,,0,,,0,,,,0,,1,,,36,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.144,-6.761356155,39.25486281
1159,,,4139336.25,0,1,,1,,,0,,,0,,,,0,,1,,,40,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.144,-6.761356155,39.25486281
1155,0,,4583853.5,0.3333333,0,,1,,,0,,,0,,,,0,,0.6666667,,,32,0,1,0,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.144,-6.761356155,39.25486281
1158,0.5,,5646657,0,1,,0,,,0,,,0,,,,0,,0.75,,,39,0,1,0,0,0,0,0,4,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.144,-6.761356155,39.25486281
5146,,,3221446.75,0.5,0,,0,,,0,,,0,,,,0,,1,,,69,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.756,-6.802663056,39.25590103
5152,0.6,,29560750,0.3636364,1,,1,,,0,,,0,,,,0,,0.8181818,,,53,0,0,0,0,0,1,0,11,0,0.8181818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.756,-6.802663056,39.25590103
5147,1,,13391106,0.2,1,,1,,1,11,6,,0,,,,0,,1,,,41,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.756,-6.802663056,39.25590103
5153,0.6,,5299241.5,0.2857143,1,,1,,,0,104,,0,,,,0,,0.7142857,,,36,0,1,1,0,0,0,0,7,0,0.5714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.756,-6.802663056,39.25590103
5143,,,2377697.5,0.5,1,,1,,,0,,,0,,,,0,,1,,,26,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.756,-6.802663056,39.25590103
5149,,,2555483.75,0,1,,1,,,0,,,0,,,,0,,1,,,28,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.756,-6.802663056,39.25590103
5148,,,1897075.375,0,0,,0,,,0,,,0,,,,0,,0.5,,,75,0,0,0,0,0,1,0,2,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.756,-6.802663056,39.25590103
5144,0,,3678579,0.3333333,1,,1,1,,0,,,0,,,,1,,0.6666667,,,27,0,1,0,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.756,-6.802663056,39.25590103
1175,,,4166394,0,1,,1,,,0,,,0,,,,1,,1,,,31,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754.009,-6.80956793,39.22853798
1174,0,,3395708.75,0.3333333,1,,0,,,0,,,0,,,,0,,0.6666667,,,40,0,1,1,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754.009,-6.80956793,39.22853798
1177,0,,4125413,0.2,1,,1,1,,0,,,0,,,,1,,0.8,,,49,0,0,0,0,1,0,0,5,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754.009,-6.80956793,39.22853798
1179,,,18680800,0.1666667,1,,1,1,,0,,,0,,,,1,,1,,,60,0,0,0,0,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754.009,-6.80956793,39.22853798
1171,1,,3083135.75,0.3333333,0,,0,1,,0,,,0,,,,1,,1,,,52,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754.009,-6.80956793,39.22853798
1176,,,7045515,0.5,1,,1,,,0,,,0,,,,0,,1,,,31,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754.009,-6.80956793,39.22853798
1173,1,,3625479.75,1,1,,0,,,0,,,0,,,,0,,1,,,36,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754.009,-6.80956793,39.22853798
1172,1,,8003699,0.25,1,,1,0,,0,,,0,,,,0,,1,0,25,57,0,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754.009,-6.80956793,39.22853798
5170,1,,6368529,0.2,1,,1,,,0,,,0,,,,0,,0.8,,,59,0,0,0,0,0,1,0,5,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.263,-6.804430055,39.24369944
5171,1,,8301755.5,0,1,,1,,,0,,,0,,,,0,,1,,,41,0,1,0,0,1,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.263,-6.804430055,39.24369944
5164,1,,4237255,0,0,,0,,,0,,,0,,,,0,,1,,,40,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.263,-6.804430055,39.24369944
5168,0,,2752834.5,0.8,1,,1,,,0,,,0,,,,0,,0.6,,,32,0,0,0,0,0,0,1,5,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.263,-6.804430055,39.24369944
5169,,,4479006,0.5,1,,1,,,0,,,0,,,,0,,1,,,41,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.263,-6.804430055,39.24369944
5166,,,1888059.75,1,0,,0,,,0,,,0,,,,0,,1,,,20,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.263,-6.804430055,39.24369944
5162,0.3333333,,7371880.5,0.25,0,,0,,,0,,,0,,,,0,,1,,,33,1,0,0,0,0,0,0,4,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.263,-6.804430055,39.24369944
5163,0,,4990498,0,1,,1,1,,0,,,0,,,,1,,0.6666667,,,33,0,1,0,0,0,0,0,3,0,0.6666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.263,-6.804430055,39.24369944
1193,1,,6569327.5,0,1,,1,,,0,,,0,,,,0,,1,,,45,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.511,-6.782871767,39.22162173
1201,0.3333333,,12277238,0.4444444,1,,1,,,0,,,0,,,,0,,0.7777778,,,62,0,1,1,0,0,0,0,9,0,0.7777778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.511,-6.782871767,39.22162173
1198,0,,4659036.5,0.8333333,1,,1,1,,0,,,0,,,,1,,0.6666667,,,54,0,1,1,0,0,0,0,6,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.511,-6.782871767,39.22162173
1195,0,,6325119.5,0,1,,0,,,0,,,0,,,,0,,1,,,42,0,0,0,0,0,1,0,4,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.511,-6.782871767,39.22162173
1192,0.5,,7046066,0.5,1,,1,,,0,,,0,,,,1,,0.75,,,42,0,1,1,0,0,0,0,4,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.511,-6.782871767,39.22162173
1191,,,3959441.75,0,1,,1,,,0,,,0,,,,0,,1,,,23,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.511,-6.782871767,39.22162173
1196,1,,14161148,0.1428571,1,,1,1,,0,17,,0,,,,1,,1,,,53,0,1,1,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.511,-6.782871767,39.22162173
1194,0.5,,7740887,0,1,,0,,,0,,,0,,,,0,,0.6666667,,,38,0,1,0,0,0,0,1,6,0,0.3333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.511,-6.782871767,39.22162173
5183,,,45437856,0.3333333,1,,1,,,0,,,0,,,,0,,1,,,65,0,1,1,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141.289,-6.766904815,39.2161196
5180,0.5,,14605053,0.3333333,1,,1,,,0,,,0,,,,1,,0.8333333,,,40,0,0,0,0,0,0,1,6,0,0.8333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141.289,-6.766904815,39.2161196
5181,,,16646771,0.1666667,1,,1,,,0,,,0,,,,0,,0.8333333,,,64,0,1,1,0,0,0,0,6,0,0.8333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141.289,-6.766904815,39.2161196
5187,0.5,,13029927,0.125,1,,1,,,0,,,0,,,,0,,0.75,,,46,0,1,1,0,0,0,0,8,0,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141.289,-6.766904815,39.2161196
5184,1,,27361484,0,1,,1,0,1,0,,10,0,0,1000,20,1,0,1,1,12,49,0,1,1,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141.289,-6.766904815,39.2161196
5188,,,19254912,0,1,,1,,,0,,,0,,,,1,,1,,,59,0,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141.289,-6.766904815,39.2161196
5182,1,,15176536,0,1,,1,,,0,,,0,,,,0,,1,,,38,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141.289,-6.766904815,39.2161196
5186,1,,16479841,0.25,1,,1,1,,0,,,0,,,,1,,1,,,50,0,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141.289,-6.766904815,39.2161196
1209,0,,13638098,0.6,1,,1,0,,0,,,0,1,0,0,0,0,0.4,0,1,35,0,1,0,0,0,0,0,5,0.08,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.843,-6.75008378,39.1652815
1215,,,5225499,0.5,1,,1,1,,0,,,0,,,,1,,1,,,43,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.843,-6.75008378,39.1652815
1217,1,,3865945.25,0.25,1,,1,0,,0,,,0,0,,,0,,1,1,2,46,0,1,0,0,0,0,0,4,0.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.843,-6.75008378,39.1652815
1212,0.5,,3373640.5,0.6,0,,0,,,0,,,0,,,,0,,0.6,,,32,0,0,0,0,1,0,0,5,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.843,-6.75008378,39.1652815
1213,1,,11174839,0.4,1,,0,,,0,30,,0,,,,1,,1,,,46,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.843,-6.75008378,39.1652815
1214,0,,4624672.5,0.2,1,,0,,,0,,,0,,,,0,,0.8,,,37,0,1,1,0,0,0,0,5,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.843,-6.75008378,39.1652815
1211,,,1912932.25,1,0,,0,1,,0,,,0,,,,1,,1,,,30,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.843,-6.75008378,39.1652815
1210,0.6666667,,7131132.5,0.1666667,1,,1,1,,0,,,0,,,,1,,0.8333333,,,31,0,1,0,0,0,0,0,6,0,0.8333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581.843,-6.75008378,39.1652815
5201,0,,4370385,0.6666667,0,,0,,,0,,,0,,,,0,,0.3333333,,,25,0,1,0,0,0,0,0,3,0,0.3333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353.13,-6.733845347,39.22370288
5206,0.5,,4899053,0,1,,0,,,0,,,0,,,,0,,0.75,,,40,0,1,1,0,0,0,0,4,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353.13,-6.733845347,39.22370288
