,cluster,crop_sales___output___ethiopia_2015,latitude___ethiopia_2015,longitude___ethiopia_2015,nid,number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,prevent_damage___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015,household_head_is_male___ethiopia_2015,average_temperature___ethiopia_2015,uses_irrigation___policy___ethiopia_2015,has_saved___policy___ethiopia_2015,number_of_droughts___ethiopia_2015,household_head_is_monogamous___ethiopia_2015,number_of_water_storage_pit_owned___policy___ethiopia_2015,literacy___ethiopia_2015,rural_household___ethiopia_2015,quantity_of_improved_seeds_used___policy___ethiopia_2015,attended_school___ethiopia_2015,number_of_axe_owned___policy___ethiopia_2015,number_of_sickle_owned___policy___ethiopia_2015,uses_credit___policy___ethiopia_2015,household_head_is_polygamous___ethiopia_2015,rooting_conditions_:_moderate_constraint___ethiopia_2015,rooting_conditions_:_no_or_slight_constraint___ethiopia_2015,has_borrowed___policy___ethiopia_2015,rooting_conditions_:_very_severe_constraint___ethiopia_2015,increase_in_price_of_inputs___policy___ethiopia_2015,price_rise_of_food_item___policy___ethiopia_2015,percentage_of_damaged_crop___policy___ethiopia_2015,amount_of_assistance_received___policy___ethiopia_2015,household_head_never_married___ethiopia_2015,household_head_is_separated___ethiopia_2015,number_of_pick_axe_owned___policy___ethiopia_2015,owns_land_certificate___policy___ethiopia_2015,has_a_bank_account___policy___ethiopia_2015,crop_diversification___policy___ethiopia_2015,illness_of_household_member___policy___ethiopia_2015,household_head_is_divorced___ethiopia_2015,rooting_conditions_:_mainly_non-soil___ethiopia_2015,heavy_rains_preventing_work___ethiopia_2015,rooting_conditions_:_severe_constraint___ethiopia_2015,household_head_age___ethiopia_2015,variations_in_greenness___ethiopia_2015,household_head_is_widowed___ethiopia_2015,elevation___ethiopia_2015,average_precipitation___ethiopia_2015
1603,3,239.6229588122463,5.85184911518,37.8832189758,3008.0,0.0,1564.2,0.0,0.0,0.0,6.0,1.0,0.0,0.0,201.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.293776371308017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,0.0,1620.0,937.0
1604,3,595.4702269885163,5.85184911518,37.8832189758,3010.0,0.0,26385.56,0.0,2.0,0.0,7.0,1.0,0.0,1.0,201.0,0.625,0.0,2.0,1.0,0.0,0.0,1.0,6.293776371308017,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,29.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,49.0,38.0,0.0,1680.0,937.0
1605,3,1076.1510126298483,5.85184911518,37.8832189758,3011.0,0.0,2319.04,0.0,2.0,0.0,7.0,0.0,0.0,1.0,196.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,6.293776371308017,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29.09090909090909,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,0.0,1711.0,1014.0
1606,2,97.57102514510628,5.74709706037,37.8508868358,3014.0,0.0,8538.82,0.0,0.0,1.0,5.0,0.0,0.0,1.0,187.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.293776371308017,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,29.0,38.0,0.0,1934.0,1140.0
1607,2,114.78944134718384,5.74709706037,37.8508868358,3015.0,0.0,6129.84,0.0,2.0,1.0,7.0,0.0,0.0,1.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,42.0,38.0,0.0,1973.0,1119.0
1608,2,461.5492120834684,5.74709706037,37.8508868358,3020.0,0.0,8336.02,50.0,0.0,1.0,8.0,2.0,0.0,1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,39.0,38.0,0.0,1898.0,989.0
1609,2,114.78944134718384,5.74709706037,37.8508868358,3022.0,0.0,12655.94,0.0,2.0,1.0,8.0,1.0,0.0,1.0,188.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,10.625,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,55.0,38.0,0.0,1943.0,1119.0
1610,2,114.78944134718384,5.74709706037,37.8508868358,3023.0,0.0,7908.95,0.0,0.0,1.0,7.0,1.0,0.0,1.0,188.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,33.0,38.0,0.0,1988.0,1119.0
1611,3,693.5195414725691,5.60315524467,37.6030634072,3024.0,0.0,18159.5,0.0,2.0,0.15384615384615385,4.0,1.0,0.0,1.0,202.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,23.0,32.0,0.0,1742.0,967.0
1612,3,2487.104562522317,5.60315524467,37.6030634072,3025.0,0.0,41338.2,0.0,4.0,0.0,11.0,2.0,0.0,1.0,203.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,36.0,32.0,0.0,1755.0,948.0
1613,3,1913.1573557863974,5.60315524467,37.6030634072,3026.0,0.0,10494.4,0.0,1.0,1.0,8.0,2.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.545454545454545,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,52.0,32.0,0.0,1751.0,948.0
1614,1,6600.392877463071,5.60315524467,37.6030634072,3027.0,0.0,21189.53,0.0,2.0,0.0,5.0,2.0,0.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,59.0,32.0,1.0,1753.0,948.0
1615,3,4472.005319150705,5.60315524467,37.6030634072,3028.0,0.0,36604.5,100.0,4.0,0.25,6.0,2.0,1.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,55.0,32.0,0.0,1750.0,948.0
1616,3,47.82893389465994,5.60315524467,37.6030634072,3031.0,0.0,52821.36000000001,100.0,6.0,0.0,10.0,3.0,1.0,1.0,202.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,36.0,32.0,0.0,1755.0,978.0
1617,3,1100.0654795771786,5.60315524467,37.6030634072,3032.0,0.0,45006.1,0.0,2.0,0.0,9.0,2.0,0.0,1.0,203.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,32.0,0.0,1756.0,948.0
1618,1,9.565786778931988,5.60315524467,37.6030634072,3033.0,0.0,5619.700000000002,0.0,0.0,1.0,2.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,478.28933894659934,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,53.0,32.0,1.0,1765.0,967.0
1619,2,1530.525884629118,5.554166834099998,37.8416513316,3041.0,0.0,9071.57,25.0,2.0,0.0,10.0,2.0,1.0,1.0,177.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.8,0.0,5.0,4.0,0.0,0.0,0.0,1.0,41.0,32.0,0.0,2348.0,1180.0
1620,2,286.97360336795964,5.554166834099998,37.8416513316,3042.0,0.0,1730.65,0.0,0.0,1.0,4.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.293776371308017,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,32.0,0.0,2309.0,1180.0
1621,3,286.97360336795964,5.49534488804,37.5518429316,3052.0,11.0,76471.90000000001,0.0,10.0,0.0,9.0,1.0,0.0,1.0,210.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,50.0,28.0,0.0,1651.0,756.0
1622,1,1300.9470019347505,5.49534488804,37.5518429316,3054.0,34.0,77798.40000000001,200.0,6.0,0.0,9.0,0.0,1.0,0.0,210.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,29.0,28.0,1.0,1642.0,756.0
1623,1,1846.1968483338733,5.49534488804,37.5518429316,3056.0,0.0,33949.899999999994,0.0,9.0,0.0,5.0,0.0,0.0,1.0,210.0,0.5555555555555556,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,57.0,28.0,1.0,1653.0,756.0
1624,3,526.1182728412593,5.49534488804,37.5518429316,3058.0,4.0,44258.2,0.0,4.0,0.0,10.0,1.0,0.0,1.0,213.0,0.18181818181818185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,65.0,28.0,0.0,1613.0,694.0
1625,2,76.5262942314559,5.29947726643,37.4826182904,3061.0,0.0,13990.240000000002,0.0,0.0,0.0,10.0,0.0,0.0,1.0,222.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,44.0,28.0,0.0,1381.0,471.0
1626,2,234.3617760838337,5.29947726643,37.4826182904,3062.0,4.0,4410.0700000000015,0.0,0.0,0.0,4.0,0.0,0.0,1.0,222.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,31.0,28.0,0.0,1427.0,471.0
1627,2,129.13812151558184,5.29947726643,37.4826182904,3064.0,0.0,6356.38,0.0,0.0,0.0,5.0,0.0,0.0,1.0,227.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,28.0,28.0,0.0,1307.0,464.0
1628,2,162.6183752418438,5.29947726643,37.4826182904,3065.0,0.0,9501.010000000002,0.0,0.0,0.0,3.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,49.0,28.0,0.0,1311.0,461.0
1629,2,47.82893389465994,5.29947726643,37.4826182904,3067.0,0.0,7779.559999999998,0.0,0.0,0.0,9.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,52.0,28.0,0.0,1288.0,461.0
1630,2,114.78944134718384,5.29947726643,37.4826182904,3069.0,0.0,2430.100000000001,0.0,0.0,0.0,5.0,0.0,0.0,1.0,229.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,76.5262942314559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,28.0,0.0,1284.0,455.0
1631,2,105.22365456825187,5.29947726643,37.4826182904,3070.0,18.0,10486.02,0.0,0.0,0.0,7.0,0.0,0.0,1.0,229.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,48.0,28.0,0.0,1281.0,455.0
1632,2,263.05913642062967,5.25295513188,37.4271768268,3073.0,0.0,6611.15,4.0,0.0,0.0,6.0,1.0,1.0,1.0,224.0,0.2,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,48.0,28.0,0.0,1406.0,481.0
1633,1,351.5426641257505,5.64655886803,37.3818910811,3083.0,0.0,504.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.293776371308017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,74.0,33.0,1.0,1662.0,994.0
1634,3,951.7957845037328,5.64655886803,37.3818910811,3085.0,0.0,10361.2,0.0,0.0,0.0,8.0,2.0,0.0,1.0,205.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,44.0,33.0,0.0,1656.0,994.0
1635,3,86.0920810103879,5.64655886803,37.3818910811,3086.0,0.0,4769.9000000000015,0.0,0.0,0.0,3.0,0.0,0.0,1.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,54.0,33.0,0.0,1680.0,994.0
1636,3,100.44076117878588,5.64655886803,37.3818910811,3087.0,0.0,412.1,0.0,0.0,0.0,7.0,0.0,0.0,1.0,205.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,54.0,33.0,0.0,1680.0,994.0
1637,3,172.18416202077574,5.64655886803,37.3818910811,3088.0,0.0,12874.41,0.0,0.0,0.0,11.0,0.0,0.0,1.0,205.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,33.0,0.0,1664.0,994.0
1638,3,95.65786778931988,5.64655886803,37.3818910811,3090.0,0.0,8897.03,0.0,0.0,0.0,12.0,2.0,0.0,1.0,205.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.33333333333334,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,52.0,33.0,0.0,1674.0,994.0
1639,3,14.348680168397982,5.64655886803,37.3818910811,3091.0,0.0,10085.9,0.0,0.0,0.0,5.0,0.0,0.0,1.0,205.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,33.0,0.0,1664.0,994.0
1640,3,43.046040505193936,5.64655886803,37.3818910811,3092.0,0.0,11107.7,0.0,0.0,0.0,8.0,1.0,0.0,1.0,211.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,33.0,0.0,1576.0,862.0
1641,3,162.61837524184378,5.64655886803,37.3818910811,3093.0,0.0,15929.2,0.0,0.0,0.0,8.0,0.0,0.0,1.0,209.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,67.0,33.0,0.0,1595.0,913.0
1642,1,344.3683240415516,5.6392839308500005,37.3823169626,3094.0,0.0,1612.9999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7407407407407407,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,52.0,33.0,1.0,2077.0,1287.0
1643,1,83.70063431565491,5.6392839308500005,37.3823169626,3095.0,0.0,1336.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,33.0,1.0,2126.0,1287.0
1644,3,712.6511150304332,5.6392839308500005,37.3823169626,3096.0,0.0,6871.26,0.0,0.0,0.0,6.0,0.0,0.0,1.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,2124.0,1287.0
1645,3,1745.7560871550877,5.6392839308500005,37.3823169626,3097.0,0.0,26265.4,0.0,2.0,0.0,9.0,2.0,0.0,1.0,188.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,44.0,33.0,0.0,2126.0,1287.0
1646,3,119.57233473664984,5.6392839308500005,37.3823169626,3098.0,0.0,22048.2,0.0,2.0,0.0,7.0,1.0,0.0,1.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.7368421052631575,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,58.0,33.0,0.0,2071.0,1287.0
1647,3,550.0327397885893,5.6392839308500005,37.3823169626,3099.0,0.0,3086.7,0.0,0.0,0.0,5.0,0.0,0.0,1.0,188.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,0.0,2052.0,1287.0
1648,1,95.65786778931988,5.6392839308500005,37.3823169626,3100.0,0.0,5377.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.454545454545454,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,37.0,33.0,1.0,2089.0,1287.0
1649,3,1205.2891341454304,5.6392839308500005,37.3823169626,3101.0,0.0,26719.6,0.0,2.0,0.0,7.0,1.0,0.0,1.0,188.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3076923076923075,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,39.0,33.0,0.0,2047.0,1287.0
1650,3,1817.4994879970777,5.6392839308500005,37.3823169626,3102.0,0.0,23065.3,0.0,1.0,0.0,8.0,1.0,1.0,1.0,188.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,39.0,33.0,0.0,2100.0,1287.0
1651,1,750.914262146161,5.6392839308500005,37.3823169626,3103.0,0.0,20453.4,0.0,2.0,0.0,6.0,0.0,0.0,1.0,188.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,44.0,33.0,1.0,2107.0,1287.0
1652,3,215.23020252596973,5.6392839308500005,37.3823169626,3104.0,0.0,222.2,0.0,0.0,0.0,4.0,1.0,0.0,0.0,188.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,2112.0,1287.0
1653,3,449.5919786098034,5.6392839308500005,37.3823169626,3105.0,0.0,38025.7,0.0,4.0,0.0,14.0,1.0,0.0,1.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,0.0,2101.0,1287.0
1654,3,430.46040505193946,7.14637860111,36.8971397399,3106.0,0.0,34489.51999999998,25.0,2.0,0.0,4.0,1.0,0.0,1.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,11.666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,50.0,54.0,0.0,1496.0,1517.0
1655,3,47.82893389465994,7.14637860111,36.8971397399,3111.0,0.0,9732.3,0.0,0.0,0.0,5.0,1.0,0.0,1.0,202.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,235.0,0.5,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,34.0,54.0,0.0,1628.0,1535.0
1656,3,286.97360336795964,7.14637860111,36.8971397399,3115.0,4.0,42344.169999999984,12.0,0.0,0.0,6.0,0.0,1.0,1.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,60.0,54.0,0.0,1784.0,1556.0
1657,3,172.18416202077574,7.14637860111,36.8971397399,3116.0,0.0,25341.7,12.0,1.0,0.0,7.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,16.7,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,51.0,54.0,0.0,1626.0,1535.0
1658,3,932.6642109458687,7.099243250010001,37.128257018,3128.0,0.0,23594.36,12.0,2.0,0.0,7.0,2.0,1.0,1.0,211.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,39.0,54.0,0.0,1499.0,1419.0
1659,1,9.565786778931988,7.099243250010001,37.128257018,3130.0,0.0,467.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,54.0,1.0,1522.0,1430.0
