,cluster,crop_sales___output___ethiopia_2015,latitude___ethiopia_2015,longitude___ethiopia_2015,nid,number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015
723,2,57.39472067359193,9.77979055862,38.658246372,1554.0,0.0,20680.02,50.0,2.0,8.0,1.0,0.0
724,1,315.67096370475565,9.77979055862,38.658246372,1556.0,0.0,29381.42,0.0,3.0,7.0,1.0,0.0
725,2,382.6314711572795,9.77979055862,38.658246372,1558.0,0.0,24284.7,50.0,1.0,5.0,1.0,0.0
726,1,57.39472067359193,9.77979055862,38.658246372,1559.0,0.0,12462.289999999995,6.0,1.0,5.0,1.0,0.0
727,2,884.8352770512088,9.003973646519999,39.0027426232,1565.0,0.0,19830.89,300.0,2.0,5.0,1.0,0.0
728,3,4448.090852203374,9.003973646519999,39.0027426232,1569.0,19.0,143147.25,900.0,3.0,7.0,3.0,0.0
729,3,7174.3400841989915,8.73814791477,39.840529416,1571.0,3.0,8643.0,270.0,2.0,6.0,1.0,1.0
730,0,286.97360336795964,8.73814791477,39.840529416,1572.0,0.0,1636.4,4.0,0.0,2.0,0.0,0.0
731,2,239.14466947329967,8.73814791477,39.840529416,1573.0,0.0,7668.9,100.0,0.0,6.0,1.0,1.0
732,0,1434.8680168397982,8.73814791477,39.840529416,1575.0,0.0,1546.1,0.0,0.0,6.0,0.0,0.0
733,2,286.97360336795964,8.73814791477,39.840529416,1576.0,0.0,9659.8,100.0,0.0,7.0,1.0,1.0
734,0,1243.5522812611584,8.73814791477,39.840529416,1578.0,0.0,3142.100000000001,50.0,0.0,5.0,1.0,1.0
735,1,573.9472067359193,8.73814791477,39.840529416,1579.0,0.0,4922.4,50.0,0.0,6.0,1.0,0.0
736,2,1654.881112755234,8.727178983139996,39.1876998149,1581.0,0.0,15690.699999999995,257.0,1.0,5.0,1.0,1.0
737,2,3218.8872511106133,8.727178983139996,39.1876998149,1582.0,0.0,24037.2,400.0,2.0,3.0,1.0,0.0
738,2,1434.8680168397982,8.727178983139996,39.1876998149,1583.0,0.0,28310.9,374.0,2.0,9.0,2.0,0.0
739,2,813.0918762092191,8.727178983139996,39.1876998149,1585.0,0.0,25236.1,437.0,2.0,5.0,2.0,1.0
740,3,518.4656434181137,8.727178983139996,39.1876998149,1586.0,4.0,13072.8,200.0,2.0,6.0,1.0,1.0
741,2,932.6642109458687,8.727178983139996,39.1876998149,1587.0,0.0,11442.1,138.0,3.0,3.0,0.0,1.0
742,2,1769.6705541024176,8.727178983139996,39.1876998149,1588.0,0.0,61344.1,997.0,7.0,7.0,3.0,0.5
743,2,28.697360336795963,8.727178983139996,39.1876998149,1589.0,0.0,6245.6,77.0,2.0,4.0,1.0,1.0
744,2,4543.7487199926945,8.727178983139996,39.1876998149,1590.0,0.0,25308.4,151.0,5.0,4.0,3.0,1.0
745,2,382.6314711572795,8.727178983139996,39.1876998149,1591.0,0.0,26374.57,208.0,3.0,4.0,2.0,1.0
746,1,1674.0126863130981,8.113326532110001,38.7753045688,1595.0,0.0,14730.78,0.0,2.0,4.0,0.0,0.0
747,3,4974.209125044634,8.113326532110001,38.7753045688,1596.0,12.0,45459.6,0.0,4.0,5.0,1.0,0.0
748,2,3312.153672205201,8.68349171525,38.8054367657,1606.0,0.0,45469.8,302.0,4.0,8.0,2.0,0.0
749,3,1817.4994879970777,8.68349171525,38.8054367657,1607.0,23.0,23712.80000000001,360.0,2.0,3.0,0.0,0.5
750,2,1745.7560871550877,8.68349171525,38.8054367657,1609.0,2.0,20539.2,140.0,3.0,5.0,2.0,0.0
751,2,2247.9598930490174,8.68349171525,38.8054367657,1610.0,0.0,23840.6,160.0,2.0,3.0,1.0,0.0
752,2,5595.985265675214,8.68349171525,38.8054367657,1611.0,0.0,50786.8,395.0,4.0,6.0,1.0,0.0
753,1,153.0525884629118,8.08842299138,39.0349251986,1614.0,1.0,14786.39,0.0,0.0,6.0,1.0,0.0
754,1,57.39472067359193,8.08842299138,39.0349251986,1618.0,0.0,25290.000000000004,0.0,2.0,9.0,1.0,0.0
755,1,765.262942314559,8.08842299138,39.0349251986,1621.0,0.0,34235.05,0.0,2.0,4.0,1.0,0.0
756,1,28.697360336795963,8.08842299138,39.0349251986,1622.0,0.0,28495.1,0.0,1.0,8.0,1.0,0.0
757,3,3252.3675048368764,7.775739603810001,39.8661143537,1633.0,24.0,23542.58,200.0,4.0,6.0,1.0,1.0
758,2,1255.5095147348234,7.588610444289999,39.7945944298,1634.0,0.0,10913.5,50.0,2.0,4.0,2.0,0.0
759,2,42.089461827300745,7.588610444289999,39.7945944298,1635.0,0.0,16940.05,150.0,3.0,7.0,2.0,0.0
760,2,1291.3812151558184,7.588610444289999,39.7945944298,1636.0,0.0,10607.100000000002,150.0,2.0,4.0,3.0,0.0
761,2,1643.4021686205153,7.588610444289999,39.7945944298,1638.0,0.0,67951.0,450.0,4.0,4.0,3.0,0.0
762,2,813.0918762092191,7.588610444289999,39.7945944298,1640.0,0.0,12239.1,150.0,1.0,8.0,2.0,0.0
763,2,2130.7790050071007,7.588610444289999,39.7945944298,1641.0,0.0,19081.9,250.0,2.0,6.0,0.0,0.0
764,2,1626.1837524184382,7.588610444289999,39.7945944298,1642.0,0.0,13826.500000000002,150.0,2.0,3.0,2.0,0.0
765,0,325.2367504836876,7.588610444289999,39.7945944298,1643.0,0.0,2906.77,100.0,0.0,4.0,1.0,0.0
766,1,406.54593810460955,7.588610444289999,39.7945944298,1644.0,0.0,6131.95,25.0,1.0,4.0,2.0,0.0
767,2,4711.1499886240035,7.428430605010001,38.9573869302,1645.0,0.0,37755.3,2305.0,3.0,6.0,2.0,1.0
768,0,832.2234497670828,7.428430605010001,38.9573869302,1646.0,0.0,3252.4,27.0,0.0,5.0,1.0,1.0
769,2,1104.370083627698,7.428430605010001,38.9573869302,1647.0,0.0,25207.0,175.0,3.0,6.0,2.0,1.0
770,2,573.9472067359193,7.428430605010001,38.9573869302,1648.0,0.0,7278.8,87.0,0.0,4.0,1.0,1.0
771,2,1004.4076117878587,7.428430605010001,38.9573869302,1649.0,0.0,10744.6,85.0,4.0,9.0,1.0,1.0
772,2,334.80253726261964,7.428430605010001,38.9573869302,1650.0,0.0,43081.60000000001,300.0,3.0,9.0,1.0,1.0
773,1,191.7940249175864,7.428430605010001,38.9573869302,1652.0,0.0,9101.3,2.0,2.0,2.0,1.0,0.0
774,2,1147.8944134718386,7.428430605010001,38.9573869302,1653.0,0.0,43749.2,200.0,2.0,10.0,2.0,1.0
775,2,198.96836500178532,7.428430605010001,38.9573869302,1654.0,0.0,16527.7,100.0,0.0,7.0,1.0,1.0
776,1,191.31573557863976,8.93900132215,40.4714489125,1675.0,0.0,7296.4000000000015,0.0,1.0,6.0,1.0,0.0
777,0,124.35522812611583,8.57190296323,40.3175172324,1683.0,2.0,1090.4900000000002,0.0,0.0,8.0,0.0,0.0
778,2,2104.4730913650374,8.652308647089999,40.6178499401,1690.0,0.0,5671.7,50.0,0.0,6.0,1.0,1.0
779,2,2247.9598930490174,8.652308647089999,40.6178499401,1691.0,0.0,11202.1,50.0,0.0,3.0,0.0,1.0
780,0,4878.551257255313,8.652308647089999,40.6178499401,1692.0,3.0,6054.5999999999985,25.0,0.0,3.0,0.0,1.0
781,3,4419.393491866578,8.652308647089999,40.6178499401,1693.0,18.0,12191.800000000005,50.0,0.0,7.0,0.0,1.0
782,0,191.31573557863976,8.652308647089999,40.6178499401,1694.0,0.0,4999.8,0.0,0.0,5.0,0.0,0.0
783,2,1434.8680168397982,8.652308647089999,40.6178499401,1695.0,0.0,22782.6,150.0,0.0,9.0,1.0,1.0
784,2,2008.8152235757173,8.652308647089999,40.6178499401,1696.0,0.0,15818.2,100.0,0.0,7.0,1.0,1.0
785,2,2056.6441574703776,8.652308647089999,40.6178499401,1697.0,0.0,16722.5,75.0,1.0,3.0,1.0,1.0
786,0,286.97360336795964,8.652308647089999,40.6178499401,1698.0,4.0,2456.5,10.0,0.0,4.0,0.0,1.0
787,2,908.7497439985389,8.652308647089999,40.6178499401,1699.0,0.0,7688.9,45.0,0.0,4.0,0.0,1.0
788,3,1674.0126863130981,8.652308647089999,40.6178499401,1700.0,16.0,19626.1,75.0,0.0,9.0,0.0,1.0
789,2,956.5786778931987,8.652308647089999,40.6178499401,1701.0,0.0,14282.3,25.0,0.0,8.0,1.0,1.0
790,2,143.48680168397982,9.0093694062,40.7218752036,1703.0,0.0,15244.250000000005,50.0,1.0,9.0,1.0,1.0
791,1,1626.1837524184382,9.0093694062,40.7218752036,1704.0,0.0,5251.04,0.0,0.0,7.0,0.0,0.0
792,1,3611.0845090468256,9.0093694062,40.7218752036,1706.0,0.0,11277.990000000002,25.0,0.0,6.0,1.0,0.0
793,0,95.65786778931988,9.0093694062,40.7218752036,1707.0,0.0,4947.64,0.0,0.0,2.0,0.0,0.0
794,2,478.28933894659934,9.0093694062,40.7218752036,1708.0,0.0,12543.16,75.0,1.0,5.0,1.0,1.0
795,2,717.4340084198991,9.0093694062,40.7218752036,1709.0,0.0,16889.050000000007,50.0,1.0,2.0,1.0,1.0
796,2,76.5262942314559,9.0093694062,40.7218752036,1711.0,0.0,19639.84,50.0,0.0,3.0,0.0,1.0
797,1,956.5786778931987,9.18318556596,42.0206883252,1713.0,0.0,5510.4000000000015,0.0,0.0,8.0,1.0,1.0
798,3,2869.7360336795964,9.18318556596,42.0206883252,1714.0,3.0,18220.800000000007,100.0,1.0,8.0,3.0,1.0
799,0,167.40126863130982,9.18318556596,42.0206883252,1715.0,4.0,4615.5999999999985,0.0,0.0,4.0,1.0,0.0
800,3,3587.1700420994953,9.18318556596,42.0206883252,1717.0,3.0,23757.5,350.0,2.0,6.0,2.0,1.0
801,2,3826.3147115727947,9.18318556596,42.0206883252,1719.0,2.0,10932.3,100.0,1.0,7.0,1.0,1.0
802,2,4782.893389465994,9.18318556596,42.0206883252,1720.0,2.0,19786.5,161.0,0.0,7.0,1.0,1.0
803,3,7652.62942314559,9.18318556596,42.0206883252,1721.0,13.0,30474.1,200.0,0.0,5.0,0.0,1.0
804,2,1913.1573557863974,9.18318556596,42.0206883252,1722.0,0.0,10113.9,100.0,0.0,5.0,1.0,1.0
805,0,1195.7233473664985,9.18318556596,42.0206883252,1723.0,0.0,5342.5999999999985,50.0,0.0,2.0,0.0,1.0
806,2,3826.3147115727947,9.18318556596,42.0206883252,1724.0,0.0,23365.900000000005,50.0,1.0,4.0,1.0,1.0
807,2,3826.3147115727947,9.37406026468,41.5884594299,1725.0,0.0,19751.390000000007,28.0,0.0,6.0,1.0,1.0
808,1,4089.3738479934254,9.37406026468,41.5884594299,1726.0,0.0,10090.24,25.0,0.0,10.0,1.0,0.0
809,2,1434.8680168397982,9.37406026468,41.5884594299,1727.0,0.0,8736.9,25.0,0.0,3.0,1.0,1.0
810,1,3730.656843783475,9.37406026468,41.5884594299,1729.0,0.0,10645.6,22.0,2.0,7.0,1.0,0.0
811,2,2391.446694732997,9.37406026468,41.5884594299,1730.0,0.0,8222.98,24.0,0.0,6.0,1.0,1.0
812,1,3333.676692457798,9.37406026468,41.5884594299,1731.0,0.0,5554.06,0.0,0.0,7.0,1.0,0.0
813,2,3108.8807031528963,9.37406026468,41.5884594299,1732.0,0.0,8710.340000000002,17.0,2.0,3.0,2.0,1.0
814,1,1913.1573557863974,9.37406026468,41.5884594299,1733.0,0.0,13153.67,12.0,0.0,6.0,1.0,0.0
815,2,2582.7624303116368,9.37406026468,41.5884594299,1734.0,0.0,13835.390000000005,25.0,0.0,7.0,1.0,1.0
816,1,47.82893389465994,9.37406026468,41.5884594299,1735.0,0.0,9788.37,0.0,2.0,4.0,1.0,0.0
817,2,3073.009002731901,9.06263842723,41.6874705216,1737.0,0.0,6170.500000000001,4000.0,0.0,4.0,2.0,1.0
818,1,1674.0126863130981,9.06263842723,41.6874705216,1742.0,0.0,6823.1500000000015,0.0,0.0,7.0,2.0,1.0
819,0,344.3683240415516,9.06263842723,41.6874705216,1745.0,0.0,1397.85,0.0,0.0,8.0,2.0,0.0
820,2,932.6642109458687,7.1643297276,39.8203710541,1759.0,0.0,22037.88,60.0,2.0,4.0,0.0,1.0
821,2,420.8946182730074,7.1643297276,39.8203710541,1763.0,0.0,21751.22,124.0,0.0,7.0,2.0,1.0
822,2,1482.696950734458,7.1643297276,39.8203710541,1764.0,0.0,27571.79,174.0,1.0,6.0,1.0,1.0
823,2,746.131368756695,7.1643297276,39.8203710541,1765.0,0.0,32376.890000000007,315.0,4.0,9.0,1.0,1.0
824,2,2056.6441574703776,7.1643297276,39.8203710541,1766.0,0.0,24063.69,201.0,2.0,4.0,2.0,1.0
825,2,1054.149703038305,7.1643297276,39.8203710541,1768.0,0.0,34742.54,214.0,4.0,9.0,2.0,1.0
826,2,1492.26273751339,7.1643297276,39.8203710541,1769.0,0.0,49575.15,537.0,2.0,6.0,2.0,1.0
827,2,2965.3939014689167,7.25898773197,40.614623320599996,1770.0,0.0,19534.09,200.0,2.0,3.0,1.0,1.0
828,2,4543.7487199926945,7.25898773197,40.614623320599996,1771.0,0.0,41700.89,780.0,2.0,6.0,2.0,1.0
829,2,1894.0257822285337,7.25898773197,40.614623320599996,1772.0,0.0,29359.7,350.0,2.0,5.0,1.0,1.0
830,3,2965.3939014689167,7.25898773197,40.614623320599996,1773.0,3.0,64970.42,1325.0,4.0,10.0,1.0,0.0
831,2,9063.58297303806,7.25898773197,40.614623320599996,1775.0,1.0,44480.95999999999,325.0,2.0,8.0,0.0,1.0
832,2,4065.459381046095,7.25898773197,40.614623320599996,1776.0,0.0,53207.71000000001,590.0,4.0,11.0,1.0,0.5
833,2,2869.7360336795964,7.25898773197,40.614623320599996,1777.0,0.0,12665.240000000002,100.0,2.0,8.0,2.0,1.0
834,2,693.5195414725691,7.25898773197,40.614623320599996,1779.0,1.0,28407.85,270.0,2.0,4.0,2.0,1.0
835,2,2774.0781658902765,7.25898773197,40.614623320599996,1780.0,0.0,24733.77,155.0,2.0,8.0,0.0,0.0
836,3,9948.418250089268,6.4505035383200005,39.8802730059,1782.0,11.0,82253.81999999999,0.0,2.0,12.0,2.0,0.0
837,3,3945.8870463094454,6.4505035383200005,39.8802730059,1784.0,9.0,70716.07,0.0,2.0,10.0,2.0,0.0
838,3,2668.8545113220252,6.4505035383200005,39.8802730059,1785.0,5.0,51407.71,100.0,4.0,10.0,2.0,1.0
839,1,310.8880703152896,6.4505035383200005,39.8802730059,1786.0,0.0,16862.13,0.0,2.0,10.0,0.0,0.0
840,2,1913.1573557863974,6.4505035383200005,39.8802730059,1789.0,2.0,18674.19,58.0,2.0,6.0,1.0,1.0
841,1,5261.182728412593,6.4505035383200005,39.8802730059,1790.0,2.564777327935223,15589.363987884906,0.0,2.0,7.0,0.0,1.0
842,3,1243.5522812611584,6.4505035383200005,39.8802730059,1791.0,3.0,42754.32,0.0,4.0,9.0,4.0,0.0
843,1,4304.604050519394,6.983597961569999,40.3522763184,1793.0,0.0,20209.74,100.0,0.0,2.0,0.0,0.0
844,3,24344.92735238191,6.983597961569999,40.3522763184,1794.0,6.0,77855.98000000001,125.0,5.0,3.0,3.0,1.0
845,1,1769.6705541024176,6.983597961569999,40.3522763184,1796.0,0.0,17073.3,0.0,0.0,1.0,0.0,1.0
846,1,1614.226518944773,6.983597961569999,40.3522763184,1797.0,0.0,9814.54,0.0,1.0,8.0,0.0,1.0
847,2,1387.0390829451385,6.983597961569999,40.3522763184,1798.0,2.564777327935223,15589.363987884906,100.0,0.0,4.0,0.0,1.0
848,2,1028.3220787351888,6.983597961569999,40.3522763184,1799.0,2.564777327935223,15589.363987884906,100.0,2.0,4.0,0.0,1.0
849,2,6241.6758732531225,6.983597961569999,40.3522763184,1802.0,0.0,18241.93,50.0,2.0,3.0,1.0,1.0
850,0,1721.8416202077578,6.983597961569999,40.3522763184,1803.0,0.0,4657.68,0.0,0.0,2.0,0.0,0.0
851,1,478.28933894659934,7.4366749372899985,41.0005629905,1804.0,0.0,21361.04,0.0,2.0,10.0,0.0,0.0
852,1,765.262942314559,7.4366749372899985,41.0005629905,1806.0,0.0,8957.74,0.0,0.0,4.0,0.0,0.0
853,1,1147.8944134718386,7.4366749372899985,41.0005629905,1809.0,0.0,19427.59,0.0,1.0,5.0,1.0,0.0
854,1,143.48680168397982,7.4366749372899985,41.0005629905,1810.0,0.0,25949.76,0.0,6.0,2.0,0.0,0.0
855,1,239.14466947329967,7.4366749372899985,41.0005629905,1811.0,0.0,33336.61,0.0,2.0,9.0,1.0,0.0
856,1,2104.4730913650374,7.4366749372899985,41.0005629905,1813.0,0.0,25773.34,0.0,2.0,8.0,1.0,0.0
857,1,1530.525884629118,7.4366749372899985,41.0005629905,1814.0,0.0,15929.97,0.0,1.0,5.0,1.0,0.0
858,1,1980.1178632389212,5.59568261612,38.2936192427,1816.0,0.0,7399.9000000000015,0.0,0.0,7.0,0.0,0.0
859,1,2247.959893049017,5.59568261612,38.2936192427,1818.0,0.0,4635.539999999999,0.0,0.0,10.0,0.0,0.0
860,1,3563.2555751521663,5.59568261612,38.2936192427,1820.0,0.0,5780.6,0.0,0.0,7.0,0.0,0.0
861,1,2515.801922859113,5.59568261612,38.2936192427,1821.0,0.0,8406.33,0.0,0.0,12.0,0.0,0.0
862,0,2582.7624303116368,5.59568261612,38.2936192427,1823.0,0.0,579.61,0.0,0.0,7.0,0.0,0.0
863,1,1884.4599954496014,5.59568261612,38.2936192427,1824.0,0.0,16385.05,0.0,0.0,7.0,0.0,0.0
864,0,1913.1573557863974,5.59568261612,38.2936192427,1825.0,0.0,2878.96,0.0,0.0,3.0,0.0,0.0
865,1,5117.695926728614,5.59568261612,38.2936192427,1826.0,3.0,12395.54,0.0,0.0,1.0,0.0,0.0
866,1,2391.446694732997,5.59568261612,38.2936192427,1827.0,0.0,9545.16,0.0,0.0,8.0,0.0,0.0
867,2,57.39472067359193,8.720428404380003,37.9114568164,1851.0,0.0,8358.17,50.0,0.0,7.0,0.0,1.0
868,3,1607.0521788605747,8.720428404380003,37.9114568164,1853.0,55.0,15472.92,105.0,2.0,3.0,1.0,1.0
869,3,784.394515872423,8.720428404380003,37.9114568164,1854.0,43.0,6674.3200000000015,106.0,0.0,2.0,0.0,1.0
870,0,33.48025372626196,8.720428404380003,37.9114568164,1855.0,0.0,1674.06,12.0,0.0,2.0,0.0,1.0
871,2,2424.926948459259,8.720428404380003,37.9114568164,1857.0,0.0,11192.26,193.0,1.0,7.0,1.0,1.0
872,3,1889.242888839068,8.720428404380003,37.9114568164,1858.0,43.0,9967.7,140.0,1.0,4.0,0.0,1.0
873,1,33.48025372626196,8.720428404380003,37.9114568164,1859.0,0.0,8137.63,18.0,0.0,5.0,0.0,1.0
874,2,3962.6271731725765,8.720428404380003,37.9114568164,1860.0,0.0,23596.31,390.0,2.0,3.0,1.0,1.0
875,2,239.14466947329967,8.97089097863,38.6245563425,1869.0,0.0,16288.13,150.0,2.0,5.0,2.0,1.0
876,2,167.40126863130982,8.97089097863,38.6245563425,1870.0,0.0,26305.18,400.0,4.0,13.0,0.0,1.0
877,2,361.1084509046825,8.97089097863,38.6245563425,1871.0,0.0,11563.23,100.0,1.0,6.0,1.0,1.0
878,2,71.74340084198991,8.97089097863,38.6245563425,1872.0,0.0,14582.4,200.0,2.0,5.0,1.0,1.0
879,2,559.5985265675213,8.97089097863,38.6245563425,1873.0,0.0,18672.97,300.0,2.0,4.0,0.0,1.0
880,2,396.98015132567747,8.97089097863,38.6245563425,1875.0,0.0,4995.440000000001,200.0,0.0,4.0,1.0,1.0
881,2,119.57233473664984,8.97089097863,38.6245563425,1876.0,0.0,10160.46,200.0,4.0,5.0,2.0,1.0
882,2,47.82893389465994,8.97089097863,38.6245563425,1877.0,0.0,9427.5,200.0,2.0,4.0,2.0,1.0
883,2,358.71700420994955,8.97089097863,38.6245563425,1878.0,0.0,21217.35,300.0,4.0,7.0,2.0,1.0
884,2,143.48680168397982,8.97089097863,38.6245563425,1879.0,0.0,19811.27,300.0,4.0,7.0,0.0,1.0
885,2,837.0063431565491,8.6361010406,38.1519350254,1882.0,0.0,9511.0,250.0,2.0,6.0,1.0,0.0
886,2,1960.986289681057,8.6361010406,38.1519350254,1883.0,0.0,15691.13,250.0,3.0,8.0,1.0,0.0
887,2,2630.5913642062965,8.6361010406,38.1519350254,1884.0,0.0,23158.94,400.0,4.0,4.0,1.0,0.0
888,2,765.262942314559,8.6361010406,38.1519350254,1885.0,0.0,13080.2,150.0,3.0,10.0,1.0,0.0
889,2,4639.406587782014,8.6361010406,38.1519350254,1886.0,0.0,33248.349999999984,600.0,4.0,8.0,1.0,0.0
890,2,5356.840596201913,8.6361010406,38.1519350254,1888.0,0.0,28863.11,575.0,4.0,9.0,2.0,0.0
891,2,3802.400244625465,8.6361010406,38.1519350254,1889.0,0.0,37073.12,625.0,2.0,7.0,1.0,0.0
892,2,2152.302025259697,8.6361010406,38.1519350254,1890.0,0.0,18553.8,400.0,1.0,4.0,1.0,0.0
893,2,3252.3675048368764,8.6361010406,38.1519350254,1891.0,0.0,19135.120000000006,200.0,2.0,5.0,1.0,0.0
894,2,3228.453037889546,8.6361010406,38.1519350254,1892.0,0.0,30688.699999999993,250.0,4.0,6.0,1.0,0.0
895,1,937.4471043353348,6.375893382719999,38.7269447069,1893.0,0.0,5940.8499999999985,0.0,0.0,7.0,0.0,0.0
896,3,856.1379167144129,6.375893382719999,38.7269447069,1894.0,7.0,9816.53,0.0,2.0,6.0,0.0,0.0
897,1,626.5590340200453,6.375893382719999,38.7269447069,1895.0,2.0,8223.68,0.0,0.0,6.0,0.0,0.0
898,3,1162.2430936402366,6.375893382719999,38.7269447069,1896.0,7.0,9660.57,0.0,0.0,3.0,0.0,0.0
899,3,631.3419274095113,6.375893382719999,38.7269447069,1897.0,19.0,12819.12,0.0,0.0,3.0,1.0,0.0
900,3,1367.9075093872746,6.375893382719999,38.7269447069,1898.0,43.0,15111.2,0.0,1.0,5.0,1.0,0.0
901,3,1372.6904027767405,6.375893382719999,38.7269447069,1899.0,20.0,18140.06,0.0,0.0,7.0,1.0,0.0
902,3,1167.0259870297025,6.375893382719999,38.7269447069,1900.0,29.0,31112.000000000004,0.0,0.0,10.0,1.0,0.0
903,3,612.2103538516473,6.375893382719999,38.7269447069,1901.0,20.0,12722.240000000002,0.0,2.0,3.0,1.0,1.0
904,3,2080.5586244177075,6.375893382719999,38.7269447069,1902.0,20.0,26918.4,0.0,1.0,12.0,2.0,0.0
905,3,1300.9470019347505,6.375893382719999,38.7269447069,1903.0,13.0,12202.53,0.0,1.0,6.0,1.0,0.0
906,3,3634.9989759941554,6.375893382719999,38.7269447069,1904.0,12.0,19801.910000000003,0.0,2.0,10.0,1.0,0.0
907,2,0.9565786778931988,5.52570615347,38.7620666963,1907.0,0.0,12773.79,0.0,4.0,11.0,1.0,1.0
908,0,95.65786778931988,5.52570615347,38.7620666963,1912.0,0.0,2470.11,0.0,0.0,3.0,0.0,1.0
909,1,1964.8126043926306,5.52570615347,38.7620666963,1913.0,0.0,3631.1,0.0,2.0,5.0,2.0,0.0
910,1,198.49007566283882,5.52570615347,38.7620666963,1916.0,0.0,27205.24,0.0,2.0,8.0,1.0,0.0
911,2,1291.3812151558184,6.02435784991,38.3413616597,1917.0,0.0,11541.95,85.0,0.0,8.0,0.0,1.0
912,3,956.5786778931987,6.02435784991,38.3413616597,1919.0,11.0,9876.19,50.0,1.0,9.0,0.0,1.0
913,2,4065.459381046095,6.02435784991,38.3413616597,1920.0,0.0,67806.86,100.0,0.0,8.0,0.0,1.0
914,1,334.80253726261964,6.02435784991,38.3413616597,1921.0,0.0,4790.35,0.0,0.0,7.0,0.0,0.0
915,1,1291.3812151558184,6.02435784991,38.3413616597,1922.0,0.0,4797.59,0.0,2.0,11.0,0.0,0.0
916,1,2965.393901468916,6.02435784991,38.3413616597,1923.0,0.0,11840.010000000002,0.0,2.0,9.0,0.0,0.0
917,0,133.92101490504783,6.02435784991,38.3413616597,1924.0,0.0,4801.81,0.0,0.0,4.0,0.0,0.0
918,3,2353.183547617269,6.02435784991,38.3413616597,1925.0,6.0,26835.12,50.0,0.0,7.0,0.0,1.0
919,0,334.80253726261964,6.02435784991,38.3413616597,1926.0,0.0,5315.91,0.0,0.0,2.0,0.0,0.0
920,2,3419.768773468186,7.34918791893,38.804934007600004,1927.0,0.0,25963.400000000005,277.0,2.0,7.0,2.0,0.0
921,2,1520.9600978501858,7.34918791893,38.804934007600004,1928.0,0.0,9520.9,78.0,2.0,5.0,1.0,0.0
922,1,1602.269285471108,7.34918791893,38.804934007600004,1929.0,0.0,13535.4,80.0,0.0,3.0,1.0,0.0
923,2,1458.782483787128,7.34918791893,38.804934007600004,1930.0,0.0,28446.42,569.0,3.0,8.0,1.0,1.0
924,0,1568.789031744846,7.34918791893,38.804934007600004,1931.0,0.0,4955.200000000002,75.0,0.0,4.0,1.0,0.0
925,2,2807.5584196165387,7.34918791893,38.804934007600004,1932.0,0.0,13824.6,185.0,2.0,6.0,1.0,0.0
926,2,2635.3742575957626,7.34918791893,38.804934007600004,1933.0,0.0,21994.8,221.0,4.0,6.0,1.0,0.0
927,2,1028.3220787351888,7.34918791893,38.804934007600004,1934.0,0.0,11637.14,112.0,2.0,8.0,2.0,0.0
928,2,6624.3073444104,7.34918791893,38.804934007600004,1936.0,0.0,54306.1,486.0,4.0,15.0,2.0,0.0
929,2,4000.4120309493574,7.34918791893,38.804934007600004,1937.0,0.0,22745.60000000001,254.0,1.0,7.0,1.0,0.0
930,3,6847.668465698464,7.003490139710001,39.162446386599996,1938.0,22.0,9691.19,100.0,1.0,6.0,0.0,1.0
931,2,1721.8416202077578,7.003490139710001,39.162446386599996,1939.0,0.0,13151.05,100.0,6.0,8.0,0.0,1.0
932,3,8322.23449767083,7.003490139710001,39.162446386599996,1940.0,23.0,27337.69,177.0,2.0,8.0,2.0,1.0
933,2,1913.1573557863974,7.003490139710001,39.162446386599996,1941.0,2.564777327935223,15589.363987884906,50.0,2.0,4.0,0.0,1.0
934,2,3443.6832404155157,7.003490139710001,39.162446386599996,1942.0,2.564777327935223,15589.363987884906,100.0,0.0,7.0,1.0,1.0
935,2,3687.6108032782813,7.003490139710001,39.162446386599996,1944.0,0.0,16513.84,53.0,3.0,6.0,0.0,1.0
936,2,5255.443256345234,7.003490139710001,39.162446386599996,1946.0,0.0,21310.550000000007,225.0,2.0,4.0,0.0,1.0
937,2,2678.420298100957,7.003490139710001,39.162446386599996,1947.0,0.0,17746.84,62.0,2.0,5.0,0.0,1.0
938,2,947.0128911142668,7.003490139710001,39.162446386599996,1949.0,1.0,8615.89,69.0,0.0,4.0,0.0,1.0
939,2,903.9668506090727,7.268503686889999,38.6020916798,1952.0,2.0,9380.0,58.0,2.0,8.0,1.0,1.0
940,2,550.0327397885893,7.268503686889999,38.6020916798,1953.0,0.0,12365.2,50.0,1.0,3.0,1.0,0.0
941,2,1721.8416202077578,7.268503686889999,38.6020916798,1954.0,0.0,9209.4,55.0,2.0,8.0,1.0,1.0
942,2,1291.3812151558184,7.268503686889999,38.6020916798,1955.0,0.0,5237.299999999998,55.0,0.0,8.0,1.0,1.0
943,2,554.8156331780552,7.268503686889999,38.6020916798,1956.0,0.0,9644.9,32.0,2.0,12.0,2.0,0.0
944,0,339.5854306520856,7.268503686889999,38.6020916798,1957.0,0.0,3290.3,10.0,0.0,3.0,1.0,0.0
945,2,832.2234497670828,7.268503686889999,38.6020916798,1958.0,0.0,6275.0,95.0,2.0,8.0,1.0,1.0
